frame,t_ms,frametime_ms,terrain,trees,dwarves,dirty_tiles,mark
# run: build=21c65a0 assets=disk:D:\Workspace\frostvein\assets subdiv=4 vsync=on terrain=1888 trees=259 dwarves=5
2445,26944.319,6.797,1888,259,5,0,0
2446,26951.196,6.877,1888,259,5,0,0
2447,26958.578,7.382,1888,259,5,0,0
2448,26965.459,6.881,1888,259,5,0,0
2449,26971.895,6.436,1888,259,5,0,0
2450,26978.719,6.825,1888,259,5,0,0
2451,26985.615,6.896,1888,259,5,0,0
2452,26992.423,6.807,1888,259,5,0,0
2453,26999.372,6.949,1888,259,5,0,0
2454,27010.089,10.717,1888,259,5,0,0
2455,27014.748,4.659,1888,259,5,0,0
2456,27024.675,9.927,1888,259,5,0,0
2457,27028.854,4.179,1888,259,5,0,0
2458,27038.122,9.268,1888,259,5,0,0
2459,27041.894,3.772,1888,259,5,0,0
2460,27048.708,6.814,1888,259,5,0,0
2461,27055.613,6.905,1888,259,5,0,0
2462,27062.501,6.888,1888,259,5,0,0
2463,27072.661,10.160,1888,259,5,0,0
2464,27076.194,3.533,1888,259,5,0,0
2465,27082.773,6.579,1888,259,5,0,0
2466,27089.654,6.881,1888,259,5,0,0
2467,27096.713,7.059,1888,259,5,0,0
2468,27104.198,7.484,1888,259,5,0,0
2469,27111.338,7.140,1888,259,5,0,0
2470,27118.797,7.460,1888,259,5,0,0
2471,27127.353,8.556,1888,259,5,0,0
2472,27133.123,5.770,1888,259,5,0,0
2473,27140.008,6.885,1888,259,5,0,0
2474,27147.189,7.182,1888,259,5,0,0
2475,27154.164,6.975,1888,259,5,0,0
2476,27159.922,5.758,1888,259,5,0,0
2477,27168.142,8.220,1888,259,5,0,0
2478,27173.857,5.715,1888,259,5,0,0
2479,27181.912,8.055,1888,259,5,0,0
2480,27189.615,7.703,1888,259,5,0,0
2481,27195.594,5.979,1888,259,5,0,0
2482,27202.656,7.062,1888,259,5,0,0
2483,27210.495,7.839,1888,259,5,0,0
2484,27216.607,6.112,1888,259,5,0,0
2485,27224.168,7.561,1888,259,5,0,0
2486,27229.813,5.645,1888,259,5,0,0
2487,27237.232,7.418,1888,259,5,0,0
2488,27244.191,6.959,1888,259,5,0,0
2489,27251.127,6.936,1888,259,5,0,0
2490,27257.872,6.745,1888,259,5,0,0
2491,27265.236,7.365,1888,259,5,0,0
2492,27272.246,7.009,1888,259,5,0,0
2493,27280.962,8.716,1888,259,5,0,0
2494,27285.443,4.481,1888,259,5,0,0
2495,27292.101,6.658,1888,259,5,0,0
2496,27299.795,7.694,1888,259,5,0,0
2497,27307.050,7.254,1888,259,5,0,0
2498,27312.314,5.264,1888,259,5,0,0
2499,27323.865,11.551,1888,259,5,0,0
2500,27327.952,4.087,1888,259,5,0,0
2501,27332.864,4.913,1888,259,5,0,0
2502,27340.982,8.118,1888,259,5,0,0
2503,27349.532,8.551,1888,259,5,0,0
2504,27354.387,4.854,1888,259,5,0,0
2505,27363.652,9.265,1888,259,5,0,0
2506,27368.014,4.362,1888,259,5,0,0
2507,27376.744,8.730,1888,259,5,0,0
2508,27385.600,8.856,1888,259,5,0,0
2509,27390.645,5.045,1888,259,5,0,0
2510,27398.107,7.463,1888,259,5,0,0
2511,27404.466,6.358,1888,259,5,0,0
2512,27409.707,5.241,1888,259,5,0,0
2513,27417.605,7.898,1888,259,5,0,0
2514,27423.784,6.179,1888,259,5,0,0
2515,27434.874,11.090,1888,259,5,0,0
2516,27438.596,3.722,1888,259,5,0,0
2517,27445.394,6.798,1888,259,5,0,0
2518,27452.100,6.706,1888,259,5,0,0
2519,27459.312,7.212,1888,259,5,0,0
2520,27466.206,6.894,1888,259,5,0,0
2521,27473.698,7.491,1888,259,5,0,0
2522,27478.545,4.848,1888,259,5,0,0
2523,27488.291,9.746,1888,259,5,0,0
2524,27494.238,5.948,1888,259,5,0,0
2525,27501.164,6.925,1888,259,5,0,0
2526,27511.424,10.260,1888,259,5,0,0
2527,27516.254,4.830,1888,259,5,0,0
2528,27522.179,5.925,1888,259,5,0,0
2529,27527.401,5.222,1888,259,5,0,0
2530,27535.621,8.220,1888,259,5,0,0
2531,27541.684,6.063,1888,259,5,0,0
2532,27549.714,8.030,1888,259,5,0,0
2533,27559.840,10.126,1888,259,5,0,0
2534,27563.143,3.303,1888,259,5,0,0
2535,27570.298,7.155,1888,259,5,0,0
2536,27576.405,6.107,1888,259,5,0,0
2537,27584.205,7.800,1888,259,5,0,0
2538,27590.911,6.707,1888,259,5,0,0
2539,27597.622,6.711,1888,259,5,0,0
2540,27603.692,6.070,1888,259,5,0,0
2541,27612.124,8.432,1888,259,5,0,0
2542,27618.835,6.711,1888,259,5,0,0
2543,27625.879,7.044,1888,259,5,0,0
2544,27632.642,6.762,1888,259,5,0,0
2545,27639.311,6.670,1888,259,5,0,0
2546,27649.022,9.711,1888,259,5,0,0
2547,27652.327,3.304,1888,259,5,0,0
2548,27660.013,7.686,1888,259,5,0,0
2549,27666.692,6.678,1888,259,5,0,0
2550,27675.942,9.251,1888,259,5,0,0
2551,27681.725,5.783,1888,259,5,0,0
2552,27689.277,7.552,1888,259,5,0,0
2553,27694.060,4.782,1888,259,5,0,0
2554,27702.451,8.392,1888,259,5,0,0
2555,27709.202,6.751,1888,259,5,0,0
2556,27715.848,6.646,1888,259,5,0,0
2557,27722.934,7.087,1888,259,5,0,0
2558,27733.347,10.413,1888,259,5,0,0
2559,27737.224,3.877,1888,259,5,0,0
2560,27744.229,7.005,1888,259,5,0,0
2561,27751.340,7.110,1888,259,5,0,0
2562,27757.986,6.646,1888,259,5,0,0
2563,27764.626,6.640,1888,259,5,0,0
2564,27771.961,7.335,1888,259,5,0,0
2565,27778.758,6.797,1888,259,5,0,0
2566,27786.482,7.725,1888,259,5,0,0
2567,27791.057,4.574,1888,259,5,0,0
2568,27801.615,10.558,1888,259,5,0,0
2569,27805.480,3.866,1888,259,5,0,0
2570,27813.552,8.072,1888,259,5,0,0
2571,27820.871,7.319,1888,259,5,0,0
2572,27825.779,4.907,1888,259,5,0,0
2573,27834.301,8.523,1888,259,5,0,0
2574,27840.566,6.264,1888,259,5,0,0
2575,27849.079,8.513,1888,259,5,0,0
2576,27858.369,9.290,1888,259,5,0,0
2577,27862.897,4.528,1888,259,5,0,0
2578,27867.443,4.546,1888,259,5,0,0
2579,27875.974,8.531,1888,259,5,0,0
2580,27882.051,6.078,1888,259,5,0,0
2581,27890.398,8.346,1888,259,5,0,0
2582,27895.473,5.075,1888,259,5,0,0
2583,27903.890,8.417,1888,259,5,0,0
2584,27913.399,9.509,1888,259,5,0,0
2585,27917.700,4.301,1888,259,5,0,0
2586,27924.847,7.147,1888,259,5,0,0
2587,27934.859,10.012,1888,259,5,0,0
2588,27938.575,3.716,1888,259,5,0,0
2589,27945.235,6.660,1888,259,5,0,0
2590,27952.019,6.784,1888,259,5,0,0
2591,27958.861,6.842,1888,259,5,0,0
2592,27965.792,6.931,1888,259,5,0,0
2593,27972.302,6.510,1888,259,5,0,0
2594,27980.156,7.854,1888,259,5,0,0
2595,27987.144,6.988,1888,259,5,0,0
2596,27994.099,6.956,1888,259,5,0,0
2597,28000.746,6.646,1888,259,5,0,0
2598,28007.469,6.724,1888,259,5,0,0
2599,28014.336,6.866,1888,259,5,0,0
2600,28020.610,6.274,1888,259,5,0,0
2601,28028.354,7.745,1888,259,5,0,0
2602,28035.132,6.777,1888,259,5,0,0
2603,28042.410,7.278,1888,259,5,0,0
2604,28049.257,6.847,1888,259,5,0,0
2605,28056.059,6.802,1888,259,5,0,0
2606,28062.324,6.265,1888,259,5,0,0
2607,28070.202,7.879,1888,259,5,0,0
2608,28077.328,7.125,1888,259,5,0,0
2609,28084.225,6.897,1888,259,5,0,0
2610,28091.001,6.776,1888,259,5,0,0
2611,28097.730,6.729,1888,259,5,0,0
2612,28104.327,6.597,1888,259,5,0,0
2613,28112.507,8.180,1888,259,5,0,0
2614,28117.897,5.390,1888,259,5,0,0
2615,28126.653,8.756,1888,259,5,0,0
2616,28131.320,4.667,1888,259,5,0,0
2617,28139.345,8.024,1888,259,5,0,0
2618,28146.792,7.447,1888,259,5,0,0
2619,28153.597,6.804,1888,259,5,0,0
2620,28160.353,6.756,1888,259,5,0,0
2621,28167.385,7.032,1888,259,5,0,0
2622,28175.254,7.869,1888,259,5,0,0
2623,28182.008,6.754,1888,259,5,0,0
2624,28186.875,4.867,1888,259,5,0,0
2625,28195.367,8.491,1888,259,5,0,0
2626,28201.285,5.918,1888,259,5,0,0
2627,28209.114,7.830,1888,259,5,0,0
2628,28216.194,7.079,1888,259,5,0,0
2629,28224.039,7.845,1888,259,5,0,0
2630,28228.917,4.878,1888,259,5,0,0
2631,28236.903,7.985,1888,259,5,0,0
2632,28243.225,6.322,1888,259,5,0,0
2633,28251.149,7.924,1888,259,5,0,0
2634,28259.152,8.003,1888,259,5,0,0
2635,28268.301,9.149,1888,259,5,0,0
2636,28272.355,4.054,1888,259,5,0,0
2637,28277.220,4.865,1888,259,5,0,0
2638,28288.213,10.994,1888,259,5,0,0
2639,28292.194,3.980,1888,259,5,0,0
2640,28299.765,7.572,1888,259,5,0,0
2641,28305.018,5.253,1888,259,5,0,0
2642,28313.144,8.126,1888,259,5,0,0
2643,28319.437,6.292,1888,259,5,0,0
2644,28327.365,7.928,1888,259,5,0,0
2645,28334.238,6.873,1888,259,5,0,0
2646,28340.953,6.715,1888,259,5,0,0
2647,28350.684,9.731,1888,259,5,0,0
2648,28354.478,3.794,1888,259,5,0,0
2649,28361.043,6.565,1888,259,5,0,0
2650,28369.244,8.202,1888,259,5,0,0
2651,28376.917,7.672,1888,259,5,0,0
2652,28384.000,7.084,1888,259,5,0,0
2653,28389.842,5.842,1888,259,5,0,0
2654,28396.857,7.015,1888,259,5,0,0
2655,28404.098,7.240,1888,259,5,0,0
2656,28414.050,9.953,1888,259,5,0,0
2657,28418.010,3.959,1888,259,5,0,0
2658,28422.941,4.931,1888,259,5,0,0
2659,28431.186,8.245,1888,259,5,0,0
2660,28438.926,7.739,1888,259,5,0,0
2661,28444.148,5.222,1888,259,5,0,0
2662,28452.559,8.411,1888,259,5,0,0
2663,28462.387,9.828,1888,259,5,0,0
2664,28466.101,3.714,1888,259,5,0,0
2665,28473.005,6.904,1888,259,5,0,0
2666,28479.684,6.679,1888,259,5,0,0
2667,28485.776,6.092,1888,259,5,0,0
2668,28493.793,8.017,1888,259,5,0,0
2669,28500.423,6.630,1888,259,5,0,0
2670,28507.049,6.626,1888,259,5,0,0
2671,28515.044,7.995,1888,259,5,0,0
2672,28521.839,6.795,1888,259,5,0,0
2673,28528.592,6.754,1888,259,5,0,0
2674,28535.154,6.561,1888,259,5,0,0
2675,28541.955,6.801,1888,259,5,0,0
2676,28548.698,6.743,1888,259,5,0,0
2677,28556.747,8.049,1888,259,5,0,0
2678,28563.731,6.983,1888,259,5,0,0
2679,28570.539,6.808,1888,259,5,0,0
2680,28577.460,6.921,1888,259,5,0,0
2681,28584.847,7.387,1888,259,5,0,0
2682,28589.796,4.949,1888,259,5,0,0
2683,28597.940,8.144,1888,259,5,0,0
2684,28605.289,7.349,1888,259,5,0,0
2685,28612.345,7.056,1888,259,5,0,0
2686,28621.389,9.045,1888,259,5,0,0
2687,28625.350,3.961,1888,259,5,0,0
2688,28632.933,7.583,1888,259,5,0,0
2689,28640.067,7.133,1888,259,5,0,0
2690,28647.007,6.941,1888,259,5,0,0
2691,28653.727,6.720,1888,259,5,0,0
2692,28660.540,6.813,1888,259,5,0,0
2693,28667.403,6.864,1888,259,5,0,0
2694,28674.509,7.106,1888,259,5,0,0
2695,28681.436,6.927,1888,259,5,0,0
2696,28688.524,7.087,1888,259,5,0,0
2697,28695.459,6.935,1888,259,5,0,0
2698,28702.763,7.304,1888,259,5,0,0
2699,28712.736,9.973,1888,259,5,0,0
2700,28716.597,3.861,1888,259,5,0,0
2701,28721.736,5.139,1888,259,5,0,0
2702,28730.258,8.523,1888,259,5,0,0
2703,28736.960,6.703,1888,259,5,0,0
2704,28743.892,6.931,1888,259,5,0,0
2705,28750.702,6.810,1888,259,5,0,0
2706,28756.962,6.260,1888,259,5,0,0
2707,28764.823,7.861,1888,259,5,0,0
2708,28772.212,7.389,1888,259,5,0,0
2709,28778.852,6.640,1888,259,5,0,0
2710,28785.760,6.908,1888,259,5,0,0
2711,28792.683,6.923,1888,259,5,0,0
2712,28799.492,6.809,1888,259,5,0,0
2713,28806.388,6.896,1888,259,5,0,0
2714,28813.263,6.875,1888,259,5,0,0
2715,28820.359,7.096,1888,259,5,0,0
2716,28827.266,6.906,1888,259,5,0,0
2717,28834.211,6.945,1888,259,5,0,0
2718,28841.203,6.993,1888,259,5,0,0
2719,28848.040,6.837,1888,259,5,0,0
2720,28854.987,6.947,1888,259,5,0,0
2721,28861.998,7.011,1888,259,5,0,0
2722,28869.604,7.606,1888,259,5,0,0
2723,28878.922,9.317,1888,259,5,0,0
2724,28883.323,4.402,1888,259,5,0,0
2725,28893.020,9.697,1888,259,5,0,0
2726,28896.520,3.499,1888,259,5,0,0
2727,28903.575,7.055,1888,259,5,0,0
2728,28910.878,7.303,1888,259,5,0,0
2729,28918.295,7.417,1888,259,5,0,0
2730,28923.295,4.999,1888,259,5,0,0
2731,28934.372,11.077,1888,259,5,0,0
2732,28938.255,3.883,1888,259,5,0,0
2733,28945.296,7.041,1888,259,5,0,0
2734,28952.255,6.959,1888,259,5,0,0
2735,28959.297,7.043,1888,259,5,0,0
2736,28965.512,6.214,1888,259,5,0,0
2737,28973.470,7.958,1888,259,5,0,0
2738,28978.815,5.345,1888,259,5,0,0
2739,28986.999,8.184,1888,259,5,0,0
2740,28994.328,7.329,1888,259,5,0,0
2741,28999.346,5.018,1888,259,5,0,0
2742,29007.828,8.481,1888,259,5,0,0
2743,29013.848,6.020,1888,259,5,0,0
2744,29022.030,8.182,1888,259,5,0,0
2745,29029.138,7.109,1888,259,5,0,0
2746,29036.303,7.165,1888,259,5,0,0
2747,29043.019,6.717,1888,259,5,0,0
2748,29050.214,7.194,1888,259,5,0,0
2749,29055.485,5.271,1888,259,5,0,0
2750,29063.355,7.871,1888,259,5,0,0
2751,29069.982,6.627,1888,259,5,0,0
2752,29076.270,6.288,1888,259,5,0,0
2753,29084.687,8.417,1888,259,5,0,0
2754,29092.009,7.322,1888,259,5,0,0
2755,29097.060,5.051,1888,259,5,0,0
2756,29105.254,8.193,1888,259,5,0,0
2757,29111.698,6.444,1888,259,5,0,0
2758,29121.915,10.217,1888,259,5,0,0
2759,29125.657,3.742,1888,259,5,0,0
2760,29132.554,6.897,1888,259,5,0,0
2761,29139.390,6.835,1888,259,5,0,0
2762,29145.618,6.229,1888,259,5,0,0
2763,29153.370,7.751,1888,259,5,0,0
2764,29160.534,7.165,1888,259,5,0,0
2765,29167.869,7.335,1888,259,5,0,0
2766,29174.858,6.989,1888,259,5,0,0
2767,29181.259,6.401,1888,259,5,0,0
2768,29188.479,7.220,1888,259,5,0,0
2769,29195.368,6.888,1888,259,5,0,0
2770,29202.007,6.639,1888,259,5,0,0
2771,29208.921,6.914,1888,259,5,0,0
2772,29215.601,6.680,1888,259,5,0,0
2773,29223.699,8.098,1888,259,5,0,0
2774,29228.695,4.997,1888,259,5,0,0
2775,29236.492,7.797,1888,259,5,0,0
2776,29244.346,7.854,1888,259,5,0,0
2777,29249.404,5.058,1888,259,5,0,0
2778,29257.782,8.378,1888,259,5,0,0
2779,29264.003,6.221,1888,259,5,0,0
2780,29271.989,7.986,1888,259,5,0,0
2781,29278.725,6.736,1888,259,5,0,0
2782,29289.029,10.304,1888,259,5,0,0
2783,29292.912,3.884,1888,259,5,0,0
2784,29299.772,6.859,1888,259,5,0,0
2785,29306.696,6.925,1888,259,5,0,0
2786,29313.564,6.867,1888,259,5,0,0
2787,29320.512,6.948,1888,259,5,0,0
2788,29327.142,6.630,1888,259,5,0,0
2789,29333.707,6.565,1888,259,5,0,0
2790,29340.127,6.421,1888,259,5,0,0
2791,29347.954,7.826,1888,259,5,0,0
2792,29354.723,6.770,1888,259,5,0,0
2793,29361.530,6.806,1888,259,5,0,0
2794,29369.446,7.916,1888,259,5,0,0
2795,29374.479,5.033,1888,259,5,0,0
2796,29386.374,11.895,1888,259,5,0,0
2797,29390.155,3.780,1888,259,5,0,0
2798,29395.319,5.165,1888,259,5,0,0
2799,29403.712,8.393,1888,259,5,0,0
2800,29410.057,6.345,1888,259,5,0,0
2801,29416.301,6.244,1888,259,5,0,0
2802,29424.214,7.914,1888,259,5,0,0
2803,29431.351,7.137,1888,259,5,0,0
2804,29438.141,6.790,1888,259,5,0,0
2805,29445.450,7.309,1888,259,5,0,0
2806,29452.379,6.928,1888,259,5,0,0
2807,29459.198,6.820,1888,259,5,0,0
2808,29466.214,7.015,1888,259,5,0,0
2809,29473.772,7.558,1888,259,5,0,0
2810,29478.904,5.132,1888,259,5,0,0
2811,29485.908,7.004,1888,259,5,0,0
2812,29493.449,7.541,1888,259,5,0,0
2813,29499.828,6.379,1888,259,5,0,0
2814,29507.002,7.174,1888,259,5,0,0
2815,29513.576,6.574,1888,259,5,0,0
2816,29520.620,7.044,1888,259,5,0,0
2817,29527.406,6.786,1888,259,5,0,0
2818,29534.481,7.075,1888,259,5,0,0
2819,29541.199,6.718,1888,259,5,0,0
2820,29547.985,6.786,1888,259,5,0,0
2821,29555.253,7.268,1888,259,5,0,0
2822,29561.992,6.739,1888,259,5,0,0
2823,29569.143,7.152,1888,259,5,0,0
2824,29575.923,6.779,1888,259,5,0,0
2825,29582.881,6.958,1888,259,5,0,0
2826,29589.978,7.097,1888,259,5,0,0
2827,29596.898,6.920,1888,259,5,0,0
2828,29603.740,6.842,1888,259,5,0,0
2829,29611.035,7.294,1888,259,5,0,0
2830,29617.449,6.415,1888,259,5,0,0
2831,29624.654,7.205,1888,259,5,0,0
2832,29631.374,6.720,1888,259,5,0,0
2833,29638.216,6.842,1888,259,5,0,0
2834,29645.223,7.007,1888,259,5,0,0
2835,29652.104,6.881,1888,259,5,0,0
2836,29659.171,7.067,1888,259,5,0,0
2837,29666.257,7.086,1888,259,5,0,0
2838,29672.928,6.671,1888,259,5,0,0
2839,29680.207,7.279,1888,259,5,0,0
2840,29687.649,7.442,1888,259,5,0,0
2841,29694.858,7.209,1888,259,5,0,0
2842,29701.732,6.875,1888,259,5,0,0
2843,29708.268,6.535,1888,259,5,0,0
2844,29715.512,7.244,1888,259,5,0,0
2845,29722.208,6.697,1888,259,5,0,0
2846,29729.003,6.795,1888,259,5,0,0
2847,29736.003,6.999,1888,259,5,0,0
2848,29745.989,9.986,1888,259,5,0,0
2849,29749.962,3.974,1888,259,5,0,0
2850,29756.394,6.432,1888,259,5,0,0
2851,29763.372,6.978,1888,259,5,0,0
2852,29774.157,10.786,1888,259,5,0,0
2853,29778.000,3.842,1888,259,5,0,0
2854,29784.170,6.171,1888,259,5,0,0
2855,29791.481,7.311,1888,259,5,0,0
2856,29798.381,6.899,1888,259,5,0,0
2857,29805.143,6.763,1888,259,5,0,0
2858,29811.901,6.758,1888,259,5,0,0
2859,29818.879,6.978,1888,259,5,0,0
2860,29825.982,7.103,1888,259,5,0,0
2861,29832.907,6.925,1888,259,5,0,0
2862,29839.759,6.852,1888,259,5,0,0
2863,29846.557,6.798,1888,259,5,0,0
2864,29853.479,6.923,1888,259,5,0,0
2865,29860.579,7.100,1888,259,5,0,0
2866,29867.916,7.337,1888,259,5,0,0
2867,29874.495,6.580,1888,259,5,0,0
2868,29881.431,6.936,1888,259,5,0,0
2869,29888.262,6.831,1888,259,5,0,0
2870,29896.062,7.800,1888,259,5,0,0
2871,29902.244,6.182,1888,259,5,0,0
2872,29909.266,7.022,1888,259,5,0,0
2873,29916.463,7.197,1888,259,5,0,0
2874,29923.313,6.851,1888,259,5,0,0
2875,29930.363,7.049,1888,259,5,0,0
2876,29936.982,6.619,1888,259,5,0,0
2877,29943.856,6.874,1888,259,5,0,0
2878,29950.944,7.088,1888,259,5,0,0
2879,29958.123,7.180,1888,259,5,0,0
2880,29964.906,6.782,1888,259,5,0,0
2881,29971.795,6.889,1888,259,5,0,0
2882,29978.575,6.780,1888,259,5,0,0
2883,29985.725,7.149,1888,259,5,0,0
2884,29992.733,7.009,1888,259,5,0,0
2885,30000.035,7.302,1888,259,5,0,0
2886,30006.791,6.757,1888,259,5,0,0
2887,30014.091,7.300,1888,259,5,0,0
2888,30024.003,9.912,1888,259,5,0,0
2889,30027.531,3.528,1888,259,5,0,0
2890,30034.065,6.534,1888,259,5,0,0
2891,30041.084,7.019,1888,259,5,0,0
2892,30051.743,10.658,1888,259,5,0,0
2893,30055.334,3.591,1888,259,5,0,0
2894,30062.517,7.183,1888,259,5,0,0
2895,30070.128,7.611,1888,259,5,0,0
2896,30076.850,6.721,1888,259,5,0,0
2897,30083.141,6.291,1888,259,5,0,0
2898,30090.114,6.972,1888,259,5,0,0
2899,30097.070,6.956,1888,259,5,0,0
2900,30103.728,6.658,1888,259,5,0,0
2901,30110.473,6.744,1888,259,5,0,0
2902,30118.573,8.100,1888,259,5,0,0
2903,30128.424,9.852,1888,259,5,0,0
2904,30134.829,6.404,1888,259,5,0,0
2905,30138.818,3.989,1888,259,5,0,0
2906,30145.446,6.627,1888,259,5,0,0
2907,30153.181,7.735,1888,259,5,0,0
2908,30159.298,6.117,1888,259,5,0,0
2909,30166.775,7.478,1888,259,5,0,0
2910,30173.358,6.583,1888,259,5,0,0
2911,30181.043,7.685,1888,259,5,0,0
2912,30187.857,6.814,1888,259,5,0,0
2913,30195.096,7.239,1888,259,5,0,0
2914,30201.537,6.440,1888,259,5,0,0
2915,30209.335,7.798,1888,259,5,0,0
2916,30216.698,7.363,1888,259,5,0,0
2917,30222.537,5.839,1888,259,5,0,0
2918,30229.350,6.813,1888,259,5,0,0
2919,30236.256,6.906,1888,259,5,0,0
2920,30244.161,7.905,1888,259,5,0,0
2921,30251.249,7.088,1888,259,5,0,0
2922,30258.166,6.917,1888,259,5,0,0
2923,30265.759,7.593,1888,259,5,0,0
2924,30271.694,5.935,1888,259,5,0,0
2925,30278.378,6.684,1888,259,5,0,0
2926,30284.977,6.599,1888,259,5,0,0
2927,30291.678,6.701,1888,259,5,0,0
2928,30300.118,8.441,1888,259,5,0,0
2929,30307.165,7.046,1888,259,5,0,0
2930,30312.242,5.078,1888,259,5,0,0
2931,30321.300,9.058,1888,259,5,0,0
2932,30328.043,6.744,1888,259,5,0,0
2933,30334.732,6.688,1888,259,5,0,0
2934,30339.914,5.183,1888,259,5,0,0
2935,30347.871,7.957,1888,259,5,0,0
2936,30356.040,8.168,1888,259,5,0,0
2937,30361.215,5.175,1888,259,5,0,0
2938,30368.941,7.726,1888,259,5,0,0
2939,30376.411,7.470,1888,259,5,0,0
2940,30385.852,9.441,1888,259,5,0,0
2941,30389.985,4.133,1888,259,5,0,0
2942,30396.395,6.410,1888,259,5,0,0
2943,30403.188,6.793,1888,259,5,0,0
2944,30409.588,6.400,1888,259,5,0,0
2945,30417.949,8.361,1888,259,5,0,0
2946,30425.157,7.208,1888,259,5,0,0
2947,30432.209,7.052,1888,259,5,0,0
2948,30438.808,6.599,1888,259,5,0,0
2949,30443.994,5.185,1888,259,5,0,0
2950,30454.883,10.889,1888,259,5,0,0
2951,30458.906,4.023,1888,259,5,0,0
2952,30465.849,6.943,1888,259,5,0,0
2953,30472.566,6.717,1888,259,5,0,0
2954,30480.567,8.002,1888,259,5,0,0
2955,30485.654,5.087,1888,259,5,0,0
2956,30494.156,8.502,1888,259,5,0,0
2957,30500.677,6.522,1888,259,5,0,0
2958,30507.451,6.774,1888,259,5,0,0
2959,30514.160,6.709,1888,259,5,0,0
2960,30522.714,8.554,1888,259,5,0,0
2961,30529.004,6.290,1888,259,5,0,0
2962,30536.468,7.463,1888,259,5,0,0
2963,30541.548,5.080,1888,259,5,0,0
2964,30549.978,8.429,1888,259,5,0,0
2965,30556.391,6.413,1888,259,5,0,0
2966,30563.125,6.735,1888,259,5,0,0
2967,30569.768,6.643,1888,259,5,0,0
2968,30576.206,6.437,1888,259,5,0,0
2969,30583.590,7.384,1888,259,5,0,0
2970,30590.140,6.550,1888,259,5,0,0
2971,30601.364,11.225,1888,259,5,0,0
2972,30605.411,4.047,1888,259,5,0,0
2973,30611.933,6.521,1888,259,5,0,0
2974,30618.578,6.645,1888,259,5,0,0
2975,30624.900,6.323,1888,259,5,0,0
2976,30632.680,7.780,1888,259,5,0,0
2977,30639.517,6.836,1888,259,5,0,0
2978,30646.477,6.960,1888,259,5,0,0
2979,30652.429,5.953,1888,259,5,0,0
2980,30660.205,7.776,1888,259,5,0,0
2981,30666.643,6.438,1888,259,5,0,0
2982,30674.464,7.820,1888,259,5,0,0
2983,30681.498,7.034,1888,259,5,0,0
2984,30688.322,6.824,1888,259,5,0,0
2985,30695.157,6.836,1888,259,5,0,0
2986,30704.761,9.604,1888,259,5,0,0
2987,30708.384,3.623,1888,259,5,0,0
2988,30719.310,10.926,1888,259,5,0,0
2989,30723.356,4.046,1888,259,5,0,0
2990,30730.050,6.694,1888,259,5,0,0
2991,30736.875,6.825,1888,259,5,0,0
2992,30743.639,6.764,1888,259,5,0,0
2993,30753.218,9.580,1888,259,5,0,0
2994,30756.839,3.621,1888,259,5,0,0
2995,30765.260,8.421,1888,259,5,0,0
2996,30772.790,7.530,1888,259,5,0,0
2997,30778.110,5.320,1888,259,5,0,0
2998,30786.464,8.354,1888,259,5,0,0
2999,30795.952,9.488,1888,259,5,0,0
3000,30799.664,3.712,1888,259,5,0,0
3001,30806.789,7.125,1888,259,5,0,0
3002,30811.788,4.999,1888,259,5,0,0
3003,30820.138,8.350,1888,259,5,0,0
3004,30827.784,7.646,1888,259,5,0,0
3005,30832.650,4.866,1888,259,5,0,0
3006,30840.980,8.330,1888,259,5,0,0
3007,30847.539,6.559,1888,259,5,0,0
3008,30855.583,8.044,1888,259,5,0,0
3009,30860.927,5.344,1888,259,5,0,0
3010,30868.836,7.910,1888,259,5,0,0
3011,30876.400,7.564,1888,259,5,0,0
3012,30881.698,5.298,1888,259,5,0,0
3013,30889.935,8.237,1888,259,5,0,0
3014,30896.466,6.531,1888,259,5,0,0
3015,30903.485,7.019,1888,259,5,0,0
3016,30910.525,7.039,1888,259,5,0,0
3017,30917.603,7.079,1888,259,5,0,0
3018,30928.028,10.425,1888,259,5,0,0
3019,30931.336,3.308,1888,259,5,0,0
3020,30938.242,6.906,1888,259,5,0,0
3021,30944.682,6.440,1888,259,5,0,0
3022,30955.150,10.468,1888,259,5,0,0
3023,30958.759,3.609,1888,259,5,0,0
3024,30965.638,6.880,1888,259,5,0,0
3025,30972.038,6.400,1888,259,5,0,0
3026,30979.887,7.849,1888,259,5,0,0
3027,30986.613,6.726,1888,259,5,0,0
3028,30992.960,6.347,1888,259,5,0,0
3029,31000.805,7.845,1888,259,5,0,0
3030,31007.798,6.993,1888,259,5,0,0
3031,31014.392,6.595,1888,259,5,0,0
3032,31020.993,6.601,1888,259,5,0,0
3033,31029.068,8.075,1888,259,5,0,0
3034,31034.190,5.123,1888,259,5,0,0
3035,31042.733,8.543,1888,259,5,0,0
3036,31048.975,6.241,1888,259,5,0,0
3037,31055.224,6.249,1888,259,5,0,0
3038,31063.041,7.818,1888,259,5,0,0
3039,31070.309,7.268,1888,259,5,0,0
3040,31077.076,6.767,1888,259,5,0,0
3041,31084.061,6.985,1888,259,5,0,0
3042,31090.722,6.661,1888,259,5,0,0
3043,31101.997,11.275,1888,259,5,0,0
3044,31106.079,4.082,1888,259,5,0,0
3045,31112.333,6.254,1888,259,5,0,0
3046,31119.306,6.973,1888,259,5,0,0
3047,31126.300,6.994,1888,259,5,0,0
3048,31132.767,6.468,1888,259,5,0,0
